customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01490,Male,0,No,Yes,14,Yes,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),77.74,1057.88,No
CUST-01491,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.85,723.19,No
CUST-01492,Male,0,Yes,No,10,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,91.81,917.17,No
CUST-01493,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),86.38,1560.15,No
CUST-01494,Female,0,No,No,23,Yes,No phone service,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,55.67,1255.83,Yes
CUST-01495,Male,0,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,59.95,3613.26,No
CUST-01496,Female,0,No,No,64,Yes,No,No,No,No,Yes,No,No internet service,No internet service,One year,Yes,Mailed check,111.61,6776.21,No
CUST-01497,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,19.34,1328.11,No
CUST-01498,Male,1,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),75.46,1145.09,No
CUST-01499,Male,0,No,No,60,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,112.18,6341.11,No
CUST-01500,Male,0,No,No,14,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Credit card (automatic),111.23,1514.2,No
CUST-01501,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,77.63,3590.26,No
CUST-01502,Female,0,Yes,Yes,26,Yes,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),56.89,1422.4,Yes
CUST-01503,Male,1,No,No,60,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),28.09,1637.02,No
CUST-01504,Male,0,Yes,No,57,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,35.73,2014.63,No
CUST-01505,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),87.33,2444.86,No
CUST-01506,Female,1,Yes,No,11,Yes,No,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),19.7,213.68,Yes
CUST-01507,Female,0,No,No,45,Yes,Yes,No,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),108.12,4838.78,No
CUST-01508,Female,0,Yes,Yes,30,Yes,No,No,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),77.97,2256.92,No
CUST-01509,Female,1,No,No,31,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),22.6,684.59,No
CUST-01510,Male,0,Yes,Yes,31,Yes,No,No,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Mailed check,42.46,1238.04,No
CUST-01511,Male,1,No,No,52,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,78.61,4068.15,No
CUST-01512,Male,0,No,No,60,No,No,No,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,21.63,1255.08,No
CUST-01513,Male,0,Yes,No,45,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),97.56,4087.35,No
CUST-01514,Female,0,No,Yes,6,Yes,Yes,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,111.83,631.01,Yes
CUST-01515,Female,1,Yes,No,3,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,116.04,334.81,No
CUST-01516,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),92.83,4371.74,No
CUST-01517,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),105.4,3084.19,No
CUST-01518,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,One year,Yes,Mailed check,80.29,2592.28,No
CUST-01519,Male,0,No,No,53,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),64.77,3292.68,No
CUST-01520,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,90.74,4663.5,No
CUST-01521,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,No,Electronic check,40.87,644.75,No
CUST-01522,Male,0,No,No,29,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),29.2,824.27,No
CUST-01523,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,95.71,1969.48,Yes
CUST-01524,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),115.74,4818.76,Yes
CUST-01525,Male,0,No,Yes,26,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),76.9,1918.98,Yes
CUST-01526,Male,0,No,No,36,No,No phone service,No,Yes,No,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),67.22,2382.72,No
CUST-01527,Male,1,Yes,Yes,45,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,72.51,3012.31,No
CUST-01528,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.8,2229.12,No
CUST-01529,Female,1,No,Yes,3,No,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,63.1,174.57,No
CUST-01530,Female,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,114.6,2846.27,Yes
CUST-01531,Female,0,No,Yes,18,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,66.94,1124.19,Yes
CUST-01532,Female,0,No,No,44,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Mailed check,26.27,1060.15,No
CUST-01533,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,96.08,2197.39,Yes
CUST-01534,Male,0,No,Yes,21,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),57.94,1117.85,No
CUST-01535,Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),90.49,4872.98,Yes
CUST-01536,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),77.12,4552.96,Yes
CUST-01537,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),90.74,2428.86,Yes
CUST-01538,Female,0,Yes,No,64,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,24.32,1460.14,No
CUST-01539,Male,0,No,No,43,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,21.46,850.57,No
CUST-01540,Male,0,Yes,Yes,42,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),56.61,2316.71,No
CUST-01541,Male,0,No,No,36,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,88.7,2916.88,No
CUST-01542,Female,0,Yes,No,65,Yes,No phone service,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.82,2624.72,No
CUST-01543,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),62.21,936.57,Yes
CUST-01544,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),118.04,4425.79,No
CUST-01545,Female,0,No,Yes,37,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),39.92,1356.84,Yes
CUST-01546,Female,0,Yes,Yes,60,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),104.49,5733.7,No
CUST-01547,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),102.2,801.15,Yes
CUST-01548,Male,0,No,Yes,60,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),108.92,6162.5,Yes
CUST-01549,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Two year,No,Credit card (automatic),111.34,1667.89,Yes
CUST-01550,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,69.75,66.43,Yes
CUST-01551,Male,0,Yes,No,71,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),87.56,6120.81,No
CUST-01552,Male,0,No,No,42,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,One year,Yes,Credit card (automatic),81.13,3400.63,No
CUST-01553,Female,1,Yes,No,41,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,49.51,1883.99,No
CUST-01554,Female,0,No,No,56,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,46.54,2554.34,No
CUST-01555,Male,1,No,No,66,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),52.84,3146.37,No
CUST-01556,Female,0,Yes,Yes,29,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,40.28,1130.71,No
CUST-01557,Male,0,No,No,12,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,95.25,1113.88,Yes
CUST-01558,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),116.39,1985.53,Yes
CUST-01559,Male,0,No,No,6,Yes,Yes,No,No,No,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),106.51,585.51,No
CUST-01560,Male,0,No,No,8,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),40.23,309.5,Yes
CUST-01561,Female,0,No,No,53,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,23.3,1222.25,No
CUST-01562,Female,0,Yes,Yes,60,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),95.22,5673.96,Yes
CUST-01563,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,57.8,56.33,Yes
CUST-01564,Male,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Credit card (automatic),102.11,4635.0,No
CUST-01565,Male,0,No,Yes,30,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),97.48,2886.48,No
CUST-01566,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,81.79,2588.18,Yes
CUST-01567,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),44.04,412.53,Yes
CUST-01568,Male,0,Yes,No,32,No,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),28.61,840.72,No
CUST-01569,Female,1,No,No,6,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),43.77,259.33,No
CUST-01570,Female,0,Yes,No,30,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,70.0,2075.87,No
CUST-01571,Female,1,No,Yes,47,Yes,Yes,No,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,117.91,5043.51,No
CUST-01572,Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,Yes,No,Two year,Yes,Electronic check,24.5,1123.28,No
CUST-01573,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),38.41,1904.06,No
CUST-01574,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),81.98,1474.71,No
CUST-01575,Male,0,Yes,Yes,5,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),49.05,231.64,No
CUST-01576,Male,1,No,No,48,No,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.57,4830.86,No
CUST-01577,Female,0,Yes,No,72,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),32.22,2149.58,No
CUST-01578,Female,0,Yes,No,49,Yes,No,DSL,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,116.24,5638.2,No
CUST-01579,Male,0,No,No,11,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,111.06,1153.7,Yes
CUST-01580,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),108.53,2343.4,No
CUST-01581,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),35.65,1715.57,No
CUST-01582,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),51.61,3435.17,No
CUST-01583,Female,0,Yes,No,58,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.02,5505.44,No
CUST-01584,Female,0,No,No,35,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,No,One year,No,Bank transfer (automatic),100.4,3164.5,No
CUST-01585,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,89.93,165.94,Yes
CUST-01586,Male,0,Yes,No,57,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),63.7,3338.15,No
CUST-01587,Male,0,No,No,54,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),49.78,2621.39,No
CUST-01588,Male,0,No,No,56,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,116.22,6168.07,No
CUST-01589,Female,0,Yes,No,16,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,32.2,471.91,No
CUST-01590,Female,0,No,No,38,Yes,No,No,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,22.46,790.05,Yes
CUST-01591,Male,0,Yes,No,67,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,18.93,1205.41,Yes
CUST-01592,Female,0,No,Yes,54,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,97.05,4726.92,Yes
CUST-01593,Female,0,No,No,44,Yes,No phone service,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),23.78,986.07,Yes
CUST-01594,Female,0,No,No,0,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,72.94,0.0,No
CUST-01595,Female,0,Yes,No,20,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),55.46,1055.71,Yes
CUST-01596,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No,No,No,Yes,One year,Yes,Electronic check,32.98,633.09,No
CUST-01597,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),93.54,4449.3,No
CUST-01598,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),23.61,910.61,No
CUST-01599,Male,0,No,No,51,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Electronic check,50.48,2525.5,Yes
CUST-01600,Female,0,Yes,Yes,66,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.34,4925.52,No
CUST-01601,Male,0,No,No,43,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,59.05,2414.92,No
CUST-01602,Female,0,Yes,Yes,31,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,No,Credit card (automatic),44.43,1281.61,No
CUST-01603,Male,0,Yes,No,9,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),112.45,962.58,No
CUST-01604,Female,0,No,Yes,63,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,112.96,7030.36,No
CUST-01605,Male,0,No,No,68,Yes,No,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,60.44,3983.09,Yes
CUST-01606,Female,0,No,No,67,Yes,No phone service,No,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,58.16,3841.63,No
CUST-01607,Male,0,No,No,27,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),49.35,1242.96,No
CUST-01608,Female,0,Yes,No,52,Yes,No,DSL,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,105.29,5317.39,No
CUST-01609,Male,0,Yes,No,50,Yes,No,No,No,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),75.93,3664.78,No
CUST-01610,Male,0,Yes,Yes,52,Yes,Yes,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),27.13,1350.33,Yes
CUST-01611,Female,0,No,No,3,Yes,Yes,No,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.04,300.25,Yes
CUST-01612,Female,0,Yes,No,16,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.56,1108.83,No
CUST-01613,Male,0,No,Yes,66,Yes,No,No,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,60.39,3925.82,No
CUST-01614,Female,0,Yes,No,46,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),52.46,2392.89,No
CUST-01615,Male,0,No,No,55,Yes,Yes,No,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.14,1410.4,Yes
CUST-01616,Male,0,Yes,No,22,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),115.58,2433.11,No
CUST-01617,Male,0,Yes,Yes,17,No,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),93.61,1578.39,Yes
CUST-01618,Female,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,31.44,0.0,No
CUST-01619,Male,0,Yes,Yes,34,Yes,Yes,DSL,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,70.15,2245.06,No
CUST-01620,Male,0,No,Yes,63,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),74.67,4275.69,No
CUST-01621,Female,1,Yes,No,57,No,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),35.12,1824.37,No
CUST-01622,Female,0,Yes,No,58,No,No,DSL,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card (automatic),61.58,3537.39,No
CUST-01623,Female,1,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),83.87,0.0,Yes
CUST-01624,Female,0,No,Yes,2,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),46.97,91.02,No
CUST-01625,Male,1,Yes,No,66,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),51.82,3125.62,No
CUST-01626,Male,0,Yes,No,36,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,30.45,988.99,No
CUST-01627,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),60.15,1665.76,No
CUST-01628,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,77.55,2376.02,No
CUST-01629,Female,0,Yes,Yes,60,Yes,Yes,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,29.89,1617.64,No
CUST-01630,Male,0,Yes,No,3,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),80.71,241.94,Yes
CUST-01631,Male,0,No,No,13,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,58.57,722.75,Yes
CUST-01632,Female,0,No,Yes,32,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,87.17,2643.24,No
CUST-01633,Male,0,No,Yes,21,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,50.11,1012.42,Yes
CUST-01634,Male,0,Yes,Yes,47,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.99,3217.2,No
CUST-01635,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),80.51,154.08,No
CUST-01636,Male,1,Yes,No,22,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),88.43,1873.38,No
CUST-01637,Male,0,No,No,67,Yes,Yes,No,Yes,Yes,Yes,No internet service,No,No,One year,Yes,Electronic check,95.21,5930.59,No
CUST-01638,Male,1,No,Yes,20,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),31.91,620.77,No
CUST-01639,Female,0,Yes,Yes,42,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,116.45,4586.41,Yes
CUST-01640,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),104.05,2527.84,No
CUST-01641,Male,0,No,No,40,Yes,No phone service,No,Yes,No,No,No,No,No internet service,Two year,Yes,Mailed check,75.36,2756.31,No
CUST-01642,Male,0,No,No,37,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,108.82,3991.59,No
CUST-01643,Female,0,No,No,10,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),57.01,563.23,Yes
CUST-01644,Male,0,Yes,No,28,Yes,No phone service,No,Yes,No,Yes,No,No,No internet service,Two year,Yes,Mailed check,21.5,550.87,No
CUST-01645,Male,0,Yes,Yes,59,Yes,No phone service,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),92.16,5403.97,No
CUST-01646,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Mailed check,114.22,7205.15,Yes
CUST-01647,Female,0,No,No,64,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),34.51,2142.75,No
CUST-01648,Male,0,No,No,60,Yes,Yes,No,No internet service,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,83.68,4940.61,No
CUST-01649,Female,0,Yes,No,18,Yes,No,No,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),100.97,1650.9,No
CUST-01650,Male,0,Yes,No,45,Yes,No,No,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,110.32,4552.0,No
CUST-01651,Female,0,No,No,48,No,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,46.21,2060.68,No
CUST-01652,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,31.13,619.55,Yes
CUST-01653,Male,0,No,No,56,Yes,No,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),43.28,2265.18,Yes
CUST-01654,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card (automatic),76.93,950.67,No
CUST-01655,Male,0,Yes,Yes,43,No,No,Fiber optic,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),111.71,4412.48,Yes
CUST-01656,Female,0,No,No,15,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),77.42,1124.39,Yes
CUST-01657,Male,1,Yes,No,11,Yes,No,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,111.8,1113.67,Yes
CUST-01658,Male,0,No,No,54,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,96.54,4880.27,No
CUST-01659,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),79.04,3627.55,No
